make,model,brandSlug,modelSlug,sourceUrl,exteriorCount,interiorCount,featureCount,colorCount,totalCount,exteriorFiles,interiorFiles,featureFiles,colorNames,colorFiles
bmw,3 Series,BMW,BMW_3_Series,https://www.cardekho.com/BMW/BMW_3_Series,8,8,0,2,18,/data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/01.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/02.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/03.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/04.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/05.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/06.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/07.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/exterior/08.avif,/data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/01.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/02.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/03.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/04.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/05.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/06.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/07.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/interior/08.avif,,Tanzanite Blue Metallic | Dravit Grey Metallic,/data/brand-model-images/4w-galleries/BMW/BMW_3_Series/colors/tanzanite-blue-metallic.avif | /data/brand-model-images/4w-galleries/BMW/BMW_3_Series/colors/dravit-grey-metallic.avif
bmw,3 Series Gran Limousine,bmw,3-series-long-wheelbase,https://www.cardekho.com/bmw/3-series-long-wheelbase,8,8,0,0,16,/data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/06.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/07.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/exterior/08.avif,/data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/3-series-long-wheelbase/interior/08.avif,,,
bmw,5 Series,bmw,5-series,https://www.cardekho.com/bmw/5-series,6,8,0,4,18,/data/brand-model-images/4w-galleries/bmw/5-series/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/5-series/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/5-series/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/5-series/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/5-series/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/5-series/exterior/06.avif,/data/brand-model-images/4w-galleries/bmw/5-series/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/5-series/interior/08.avif,,Carbon Black | Mineral White | Phytonic Blue | Sparkling Copper Grey Metallic,/data/brand-model-images/4w-galleries/bmw/5-series/colors/carbon-black.avif | /data/brand-model-images/4w-galleries/bmw/5-series/colors/mineral-white.avif | /data/brand-model-images/4w-galleries/bmw/5-series/colors/phytonic-blue.avif | /data/brand-model-images/4w-galleries/bmw/5-series/colors/sparkling-copper-grey-metallic.avif
bmw,6 Series GT,BMW,BMW_6_Series,https://www.cardekho.com/BMW/BMW_6_Series,7,8,0,7,22,/data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/01.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/02.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/03.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/04.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/05.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/06.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/exterior/07.avif,/data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/01.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/02.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/03.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/04.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/05.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/06.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/07.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/interior/08.avif,,Space Grey | Jatoba | Cashmere Silver | Tanzanite Blue | Mediterranean Blue | Black | Glacier Silver,/data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/space-grey.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/jatoba.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/cashmere-silver.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/tanzanite-blue.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/mediterranean-blue.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/black.avif | /data/brand-model-images/4w-galleries/BMW/BMW_6_Series/colors/glacier-silver.avif
bmw,7 Series,bmw,7-series,https://www.cardekho.com/bmw/7-series,8,8,0,6,22,/data/brand-model-images/4w-galleries/bmw/7-series/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/06.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/07.avif | /data/brand-model-images/4w-galleries/bmw/7-series/exterior/08.avif,/data/brand-model-images/4w-galleries/bmw/7-series/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/7-series/interior/08.avif,,Individual Tanzanite Blue | Mineral White Metallic | Oxide Grey Metallic | Carbon Black Metallic | Individual Dravit Grey Metallic | Black Sapphire Metallic,/data/brand-model-images/4w-galleries/bmw/7-series/colors/individual-tanzanite-blue.avif | /data/brand-model-images/4w-galleries/bmw/7-series/colors/mineral-white-metallic.avif | /data/brand-model-images/4w-galleries/bmw/7-series/colors/oxide-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/7-series/colors/carbon-black-metallic.avif | /data/brand-model-images/4w-galleries/bmw/7-series/colors/individual-dravit-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/7-series/colors/black-sapphire-metallic.avif
bmw,8 Series Gran Coupe,bmw,8-series,https://www.cardekho.com/bmw/8-series,7,8,0,6,21,/data/brand-model-images/4w-galleries/bmw/8-series/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/8-series/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/8-series/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/8-series/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/8-series/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/8-series/exterior/06.avif | /data/brand-model-images/4w-galleries/bmw/8-series/exterior/07.avif,/data/brand-model-images/4w-galleries/bmw/8-series/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/8-series/interior/08.avif,,Alpine White | Bluestone Metallic | Blue | Mineral White | Sunset Orange | Black Sapphire,/data/brand-model-images/4w-galleries/bmw/8-series/colors/alpine-white.avif | /data/brand-model-images/4w-galleries/bmw/8-series/colors/bluestone-metallic.avif | /data/brand-model-images/4w-galleries/bmw/8-series/colors/blue.avif | /data/brand-model-images/4w-galleries/bmw/8-series/colors/mineral-white.avif | /data/brand-model-images/4w-galleries/bmw/8-series/colors/sunset-orange.avif | /data/brand-model-images/4w-galleries/bmw/8-series/colors/black-sapphire.avif
bmw,i4,bmw,i4,https://www.cardekho.com/bmw/i4,6,8,0,4,18,/data/brand-model-images/4w-galleries/bmw/i4/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/i4/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/i4/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/i4/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/i4/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/i4/exterior/06.avif,/data/brand-model-images/4w-galleries/bmw/i4/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/i4/interior/08.avif,,Brooklyn Grey Metallic | Mineral White | Portimao Blue Metallic | Black Sapphire,/data/brand-model-images/4w-galleries/bmw/i4/colors/brooklyn-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i4/colors/mineral-white.avif | /data/brand-model-images/4w-galleries/bmw/i4/colors/portimao-blue-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i4/colors/black-sapphire.avif
bmw,i5,bmw,i5,https://www.cardekho.com/bmw/i5,6,8,0,7,21,/data/brand-model-images/4w-galleries/bmw/i5/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/i5/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/i5/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/i5/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/i5/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/i5/exterior/06.avif,/data/brand-model-images/4w-galleries/bmw/i5/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/i5/interior/08.avif,,Brooklyn Grey Metallic | Mineral White Metallic | Oxide Grey Metallic | Tanzanite Blue Metallic | DRAGON-FIRE-RED-METALLIC | Cape York Green Metallic | Carbon Black Metallic,/data/brand-model-images/4w-galleries/bmw/i5/colors/brooklyn-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i5/colors/mineral-white-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i5/colors/oxide-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i5/colors/tanzanite-blue-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i5/colors/dragon-fire-red-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i5/colors/cape-york-green-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i5/colors/carbon-black-metallic.avif
bmw,i7,bmw,i7,https://www.cardekho.com/bmw/i7,6,8,0,7,21,/data/brand-model-images/4w-galleries/bmw/i7/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/i7/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/i7/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/i7/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/i7/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/i7/exterior/06.avif,/data/brand-model-images/4w-galleries/bmw/i7/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/i7/interior/08.avif,,Alpine White | Individual Tanzanite Blue | Mineral White Metallic | Oxide Grey Metallic | Brooklyn Grey | Carbon Black Metallic | Individual Dravit Grey Metallic,/data/brand-model-images/4w-galleries/bmw/i7/colors/alpine-white.avif | /data/brand-model-images/4w-galleries/bmw/i7/colors/individual-tanzanite-blue.avif | /data/brand-model-images/4w-galleries/bmw/i7/colors/mineral-white-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i7/colors/oxide-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i7/colors/brooklyn-grey.avif | /data/brand-model-images/4w-galleries/bmw/i7/colors/carbon-black-metallic.avif | /data/brand-model-images/4w-galleries/bmw/i7/colors/individual-dravit-grey-metallic.avif
bmw,iX,bmw,ix,https://www.cardekho.com/bmw/ix,8,8,0,7,23,/data/brand-model-images/4w-galleries/bmw/ix/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/06.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/07.avif | /data/brand-model-images/4w-galleries/bmw/ix/exterior/08.avif,/data/brand-model-images/4w-galleries/bmw/ix/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/ix/interior/08.avif,,Oxide Grey Metallic | Individual Storm Bay Metallic | Mineral White | Phytonic Blue | Sophisto Grey Brilliant Effect | Aventurine Red Metallic | Black Sapphire,/data/brand-model-images/4w-galleries/bmw/ix/colors/oxide-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix/colors/individual-storm-bay-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix/colors/mineral-white.avif | /data/brand-model-images/4w-galleries/bmw/ix/colors/phytonic-blue.avif | /data/brand-model-images/4w-galleries/bmw/ix/colors/sophisto-grey-brilliant-effect.avif | /data/brand-model-images/4w-galleries/bmw/ix/colors/aventurine-red-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix/colors/black-sapphire.avif
bmw,iX1,bmw,ix1,https://www.cardekho.com/bmw/ix1,6,8,0,5,19,/data/brand-model-images/4w-galleries/bmw/ix1/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/ix1/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/ix1/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/ix1/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/ix1/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/ix1/exterior/06.avif,/data/brand-model-images/4w-galleries/bmw/ix1/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/ix1/interior/08.avif,,Skyscraper Grey Metallic | Mineral White Metallic | Carbon Black Metallic | Portimao Blue Metallic | Sparkling Copper Grey Metallic,/data/brand-model-images/4w-galleries/bmw/ix1/colors/skyscraper-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix1/colors/mineral-white-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix1/colors/carbon-black-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix1/colors/portimao-blue-metallic.avif | /data/brand-model-images/4w-galleries/bmw/ix1/colors/sparkling-copper-grey-metallic.avif
bmw,M2,bmw,m2,https://www.cardekho.com/bmw/m2,6,8,0,5,19,/data/brand-model-images/4w-galleries/bmw/m2/exterior/01.avif | /data/brand-model-images/4w-galleries/bmw/m2/exterior/02.avif | /data/brand-model-images/4w-galleries/bmw/m2/exterior/03.avif | /data/brand-model-images/4w-galleries/bmw/m2/exterior/04.avif | /data/brand-model-images/4w-galleries/bmw/m2/exterior/05.avif | /data/brand-model-images/4w-galleries/bmw/m2/exterior/06.avif,/data/brand-model-images/4w-galleries/bmw/m2/interior/01.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/02.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/03.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/04.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/05.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/06.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/07.avif | /data/brand-model-images/4w-galleries/bmw/m2/interior/08.avif,,Brooklyn Grey Metallic | Skyscraper Grey Metallic | DRAGON-FIRE-RED-METALLIC | Portimao Blue Metallic | Black Sapphire,/data/brand-model-images/4w-galleries/bmw/m2/colors/brooklyn-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/m2/colors/skyscraper-grey-metallic.avif | /data/brand-model-images/4w-galleries/bmw/m2/colors/dragon-fire-red-metallic.avif | /data/brand-model-images/4w-galleries/bmw/m2/colors/portimao-blue-metallic.avif | /data/brand-model-images/4w-galleries/bmw/m2/colors/black-sapphire.avif
